"","C_ven_1.1","C_ven_1.2","C_ven_1.3","C_ven_1.4"
"4719",0.000273717,0.000277785,0.000221139,0.000141186
"4720",0.000242233,0.000262955,0.000232117,0.000156592
"4721",0.000256045,0.000277629,0.000242349,0.000159326
"4722",0.000228771,0.000249797,0.000224015,0.000150147
"4723",0.000234319,0.000253961,0.000222915,0.000146756
"4724",0.00022874,0.000243898,0.000209634,0.000132779
"4725",0.000257032,0.000259959,0.000198754,0.000111541
"4726",0.00026686,0.000265053,0.000201812,0.000118236
"4727",0.000286844,0.000292331,0.000237058,0.000152417
"4728",0.000281517,0.000289443,0.000230711,0.000139969
"4729",0.000248093,0.000255495,0.000218358,0.00013262
"4730",0.00025997,0.000271307,0.000233612,0.000142976
"4731",0.000258799,0.000269823,0.000230763,0.000140081
"4732",0.000265355,0.000278502,0.000245243,0.000157003
"4733",0.00025084,0.000260698,0.000217833,0.00012594
"4734",0.000297084,0.000308213,0.000254495,0.000144945
"4735",0.00024005,0.000252474,0.000215561,0.000130938
"4736",0.000238834,0.000249385,0.000212246,0.000129012
"4737",0.000243242,0.000261358,0.00023486,0.000157934
"4738",0.000249603,0.00026474,0.000231639,0.000154856
"4739",0.000241304,0.000252514,0.000216463,0.0001461
"4740",0.000239419,0.000248529,0.000211345,0.000143519
"4741",0.000256728,0.000261284,0.000214908,0.000141645
"4742",0.000246024,0.000261767,0.000230695,0.000153095
"4743",0.000241056,0.000256936,0.000228448,0.000153446
"4744",0.000235162,0.000252564,0.00022541,0.000153167
"4745",0.000268651,0.000277223,0.000218836,0.000128434
"4746",0.000265036,0.000277964,0.000232095,0.000146018
"4747",0.000231857,0.000245566,0.000215198,0.000141728
"4748",0.000233035,0.000248758,0.000222523,0.000150642
"4749",0.000250551,0.000268522,0.000240355,0.000161236
"4750",0.000250623,0.000269871,0.000239203,0.000158663
"4751",0.000251415,0.000265695,0.000226725,0.000142826
"4752",0.000250534,0.000262811,0.000223828,0.000139396
"4753",0.000255015,0.000266979,0.000228286,0.000142947
"4754",0.000262182,0.000273853,0.000229013,0.000140653
"4755",0.0002508,0.000264483,0.00022266,0.000136696
"4756",0.000264727,0.000281768,0.000233843,0.000138225
"4757",0.000276463,0.000290231,0.000241947,0.000146684
"4758",0.000252026,0.000261779,0.000218246,0.000129983
"4759",0.000245977,0.000256622,0.000215765,0.000130344
"4760",0.000253455,0.000266,0.000224653,0.000144913
"4761",0.000274792,0.000277446,0.00022565,0.000144233
"4762",0.000279091,0.000285986,0.000235367,0.000153014
"4763",0.000261015,0.000271613,0.00022795,0.000152287
"4764",0.000264284,0.000274787,0.000225413,0.000144316
"4765",0.000258078,0.000267774,0.000218846,0.000135042
"4766",0.000250897,0.00025752,0.000206168,0.000122735
"4767",0.000248547,0.000257224,0.000209514,0.000126337
"4768",0.000281552,0.000292725,0.000238139,0.000144968
"4769",0.000275499,0.000285451,0.000229021,0.000138189
"4770",0.000276639,0.000286936,0.000231613,0.000141807
"4771",0.000252309,0.000263999,0.000231433,0.000149736
"4772",0.000248549,0.000258809,0.000223959,0.000145546
"4773",0.000255474,0.000262455,0.000225356,0.00014589
"4774",0.000283403,0.000292161,0.000244679,0.000151094
"4775",0.000263215,0.000277626,0.000236493,0.000157948
"4776",0.000293173,0.000283574,0.000225772,0.000148129
"4777",0.00026216,0.000281305,0.000230012,0.000144678
"4778",0.000255559,0.000277698,0.000226024,0.000135998
"4779",0.000250895,0.000277464,0.000235069,0.000145019
"4780",0.000235795,0.000257241,0.000216245,0.000132781
"4781",0.000253995,0.000276842,0.000237741,0.000155932
"4782",0.000261497,0.000285662,0.000242819,0.000154398
"4783",0.000242904,0.00026098,0.000224572,0.000140205
"4784",0.0002505,0.000271998,0.00023567,0.000146277
"4785",0.000249918,0.000268982,0.000229738,0.000142697
"4786",0.000228198,0.00025569,0.000227612,0.000149379
"4787",0.000221668,0.000251308,0.000232003,0.000160494
"4788",0.000221829,0.000250053,0.000226865,0.000153054
"4789",0.000228615,0.000253312,0.000220522,0.000144431
"4790",0.000263463,0.000299124,0.000255609,0.000154471
"4791",0.000254558,0.000285119,0.000238299,0.000139141
"4792",0.000256443,0.000275957,0.000223479,0.000136638
"4793",0.000243004,0.000265741,0.000220292,0.000131708
"4794",0.000267844,0.000295633,0.000249006,0.000148041
"4795",0.000250686,0.000269978,0.000222155,0.000130848
"4796",0.000248281,0.000266644,0.000223432,0.000130445
"4797",0.000237702,0.000253903,0.000213575,0.000125305
"4798",0.000252123,0.000261454,0.00020798,0.000128544
"4799",0.000265729,0.000273664,0.000219158,0.000137813
"4800",0.000266958,0.000272977,0.000215591,0.000133713
"4801",0.000257478,0.000261922,0.000210557,0.000134902
"4802",0.000254539,0.000275345,0.000238733,0.000156362
"4803",0.000258776,0.000266959,0.000215621,0.00013395
"4804",0.000261508,0.000271401,0.000229093,0.000149674
"4805",0.000275158,0.000280643,0.000223001,0.000138427
"4806",0.000270467,0.000280379,0.000224699,0.000133473
"4807",0.000257037,0.000274181,0.000230465,0.000144828
"4808",0.000244104,0.00025568,0.000216013,0.000140104
"4809",0.000274554,0.000283887,0.000232353,0.000149957
"4810",0.000267062,0.000280303,0.0002328,0.00014653
"4811",0.000246038,0.000258106,0.000221058,0.000138658
"4812",0.000250324,0.000263633,0.000226588,0.00014081
"4813",0.000249758,0.000262194,0.000225289,0.000140416
"4814",0.000253263,0.000267198,0.000231982,0.000144824
"4815",0.000237364,0.000254382,0.000224468,0.000144477
"4816",0.00023215,0.000244969,0.000215094,0.000139651
"4817",0.000249993,0.000268346,0.000237283,0.00015403
"4818",0.000245049,0.000266385,0.000234931,0.000152125
"4819",0.000245228,0.000256374,0.000204776,0.00012643
"4820",0.000250548,0.000265669,0.000219247,0.00013727
"4821",0.000265679,0.000285919,0.000234412,0.000142805
"4822",0.00026408,0.000283491,0.000236589,0.00013731
"4823",0.000242435,0.000254748,0.000224848,0.000144622
"4824",0.000243889,0.000256224,0.000227413,0.000149586
"4825",0.000228829,0.000240398,0.0002169,0.000151177
"4826",0.000231829,0.00025208,0.000230812,0.000155482
"4827",0.000246457,0.000266383,0.000241925,0.000162406
"4828",0.000238172,0.000259611,0.000237453,0.000162437
"4829",0.00024531,0.000259493,0.000228999,0.000151013
"4830",0.000252538,0.000265938,0.000232109,0.000146675
"4831",0.000268197,0.00028428,0.000242725,0.000145007
"4832",0.000256169,0.000267335,0.000228028,0.000140992
"4833",0.00023179,0.000243203,0.000211831,0.000137804
"4834",0.000236596,0.000248649,0.000209715,0.000127205
"4835",0.000254899,0.000265401,0.000216293,0.000132919
"4836",0.000279831,0.000288654,0.000234462,0.000150568
"4837",0.000271929,0.000284032,0.000230058,0.000145162
"4838",0.000243237,0.000252285,0.00020949,0.000136551
"4839",0.000226351,0.000230645,0.000196007,0.000133829
"4840",0.000249471,0.000261413,0.000235939,0.000164297
"4841",0.000264119,0.000265123,0.000223866,0.000154592
"4842",0.00025656,0.000254667,0.000216574,0.000150834
"4843",0.000296521,0.00029882,0.000237325,0.000148475
"4844",0.000252378,0.000252371,0.000196839,0.000117156
"4845",0.000262772,0.000261429,0.000206218,0.000128738
"4846",0.000291478,0.000287367,0.000238372,0.000158264
"4847",0.000262434,0.000260049,0.000220035,0.000147088
"4848",0.000257579,0.000248888,0.000213926,0.000146752
"4849",0.000271312,0.000260602,0.000210455,0.000139956
"4850",0.000245867,0.000253135,0.000211206,0.000138154
"4851",0.000270636,0.000280781,0.000236686,0.000157643
"4852",0.000273203,0.000277517,0.00022106,0.000132996
"4853",0.000240541,0.00024615,0.000203212,0.000128349
"4854",0.000260306,0.000272271,0.000228908,0.000144223
"4855",0.000244926,0.000255703,0.000227041,0.000150122
"4856",0.00025481,0.00026534,0.000229432,0.000143823
"4857",0.000279205,0.000294369,0.000246041,0.000155915
"4858",0.000273017,0.000282609,0.000227584,0.000132777
"4859",0.000281981,0.000284399,0.000220205,0.000130616
"4860",0.000250245,0.000249428,0.000213627,0.000144662
"4861",0.000243877,0.000247592,0.000208046,0.000138938
"4862",0.000261433,0.000259016,0.000215653,0.00014639
"4863",0.000262776,0.000254687,0.000208483,0.000139133
"4864",0.000242969,0.000251782,0.000215492,0.000148811
"4865",0.000265651,0.000276405,0.000225425,0.000144678
"4866",0.000254156,0.00025964,0.000211102,0.000135891
"4867",0.000253275,0.000264794,0.000210988,0.000119712
"4868",0.000253837,0.000264635,0.000215319,0.000134727
"4869",0.000259173,0.000265974,0.000220797,0.000143596
"4870",0.000258714,0.000271575,0.000226868,0.000145119
"4871",0.000253541,0.000265812,0.000219754,0.000135903
"4872",0.000241098,0.000253192,0.000210906,0.000130428
"4873",0.000264505,0.000282036,0.00024308,0.000153389
"4874",0.000248569,0.000264882,0.00022716,0.000137885
"4875",0.000244108,0.000258584,0.000220342,0.000137746
"4876",0.000269329,0.000276787,0.000222882,0.000137268
"4877",0.000259686,0.000274931,0.000237737,0.000151852
"4878",0.000276539,0.000288604,0.000247745,0.000149927
"4879",0.000242496,0.000251268,0.000214191,0.000128543
"4880",0.000258084,0.000269415,0.000231967,0.000144796
"4881",0.000255866,0.000267432,0.000230085,0.000144313
"4882",0.00024184,0.000257623,0.000219451,0.000130597
"4883",0.000290323,0.00030876,0.000252545,0.000148039
"4884",0.000246346,0.000260887,0.000229304,0.00013987
"4885",0.000262756,0.000272928,0.000213989,0.000117344
"4886",0.000273066,0.000288497,0.00024582,0.000143391
"4887",0.000247391,0.000260772,0.000224415,0.000133111
"4888",0.000239325,0.000256809,0.000222408,0.000138046
"4889",0.000233034,0.000242244,0.000199514,0.000120967
"4890",0.000280762,0.00029592,0.000245804,0.000149739
"4891",0.000265837,0.000277962,0.000229761,0.000136719
"4892",0.000238584,0.000247958,0.000216049,0.000138379
"4893",0.000241732,0.0002492,0.000221745,0.000147666
"4894",0.000254394,0.000267833,0.000239882,0.000157231
"4895",0.0002621,0.000274198,0.000243842,0.000159211
"4896",0.000261733,0.00027001,0.000218155,0.000131204
"4897",0.0002831,0.000285822,0.000223509,0.00013206
"4898",0.000268227,0.000282914,0.000242442,0.000155861
"4899",0.000265629,0.000280183,0.000240215,0.00015464
"4900",0.000268729,0.00027202,0.000215942,0.000133403
"4901",0.000290218,0.000283253,0.000220204,0.000137455
"4902",0.000253179,0.000258416,0.00021283,0.000137338
"4903",0.000255371,0.000255619,0.000202052,0.00012511
"4904",0.000290059,0.000291268,0.000236209,0.000152749
"4905",0.000285618,0.000291158,0.000238381,0.00015442
"4906",0.000281311,0.000290211,0.000238522,0.000151998
"4907",0.000269391,0.000277367,0.000229767,0.00014695
"4908",0.000256901,0.00026346,0.000219557,0.000141852
"4909",0.000264729,0.00027181,0.000232416,0.000148866
"4910",0.000247265,0.000253928,0.000210456,0.000131412
"4911",0.00026068,0.000254703,0.000204802,0.000134204
"4912",0.000259801,0.000265428,0.000216397,0.00014174
"4913",0.000262929,0.000268756,0.000227424,0.000156005
"4914",0.000280973,0.000272574,0.000218585,0.000143231
"4915",0.000270435,0.000270028,0.000211335,0.000132245
"4916",0.000276066,0.000273703,0.000221573,0.000145517
"4917",0.00025997,0.000271615,0.000218582,0.000133509
"4918",0.000268604,0.00027237,0.000213513,0.000130072
"4919",0.000263367,0.00027391,0.000221889,0.000134789
"4920",0.000249258,0.000254441,0.000205179,0.000125515
"4921",0.000252333,0.000256569,0.000213042,0.000140357
"4922",0.000263403,0.000267882,0.000229387,0.000156738
"4923",0.000251674,0.000254886,0.000208854,0.000136648
"4924",0.000275233,0.000280687,0.00022489,0.000142324
"4925",0.000243681,0.000257331,0.000214413,0.000133337
"4926",0.000256969,0.000275817,0.000239528,0.000158058
"4927",0.000265819,0.000266212,0.000214269,0.000136246
"4928",0.000270566,0.000277707,0.00023341,0.000156053
"4929",0.000269013,0.000280547,0.000241755,0.000162577
"4930",0.000257503,0.000270554,0.000227802,0.000146172
"4931",0.000267603,0.000271193,0.000212165,0.000124847
"4932",0.000231709,0.000241412,0.000203774,0.000128273
"4933",0.000241592,0.000253642,0.000211616,0.000132051
"4934",0.000265035,0.000280894,0.000235298,0.000138632
"4935",0.00024697,0.000258318,0.000225169,0.000138783
"4936",0.000271035,0.000285566,0.000237821,0.000136375
"4937",0.000258408,0.00026946,0.000219696,0.000125884
"4938",0.000266977,0.000279235,0.000227914,0.000131692
"4939",0.000271405,0.000283662,0.000233511,0.000139458
"4940",0.000257711,0.000270346,0.000227712,0.000139175
"4941",0.000263912,0.000278224,0.000235355,0.000143796
"4942",0.000267131,0.000279138,0.000241236,0.000153395
"4943",0.000267641,0.000275573,0.000234127,0.00014731
"4944",0.000276176,0.000282483,0.000232829,0.000143204
"4945",0.00024995,0.000254371,0.000208169,0.000126323
"4946",0.000252169,0.000258895,0.000215806,0.000137461
"4947",0.000247767,0.000252459,0.000213331,0.000142281
"4948",0.000235231,0.000238812,0.000200412,0.000130818
"4949",0.00025911,0.000265776,0.000221601,0.000141601
"4950",0.00026562,0.000267072,0.000215317,0.000135034
"4951",0.000271144,0.000275286,0.000227268,0.000148486
"4952",0.000277664,0.000268871,0.000217703,0.000143017
"4953",0.000273006,0.000276031,0.000226874,0.000148284
"4954",0.000275231,0.000277194,0.000227415,0.000147924
"4955",0.000266569,0.000270142,0.00022291,0.00014491
"4956",0.000261407,0.00026581,0.000218958,0.000138526
"4957",0.000279722,0.000290466,0.000249208,0.000161587
"4958",0.000259414,0.000276473,0.000239727,0.000150029
"4959",0.000247767,0.000265001,0.000229947,0.00014182
"4960",0.000246607,0.000260476,0.000225513,0.000136545
"4961",0.000250315,0.000266776,0.000227644,0.000148637
"4962",0.000256175,0.000271441,0.000233338,0.000157334
"4963",0.000266465,0.000277635,0.00022472,0.000137983
"4964",0.000274906,0.000275167,0.000217289,0.000135321
"4965",0.000273499,0.000275689,0.000218964,0.000136876
"4966",0.000279272,0.000282248,0.000222225,0.000135943
"4967",0.000246483,0.000254238,0.000203354,0.000120725
"4968",0.000270192,0.000280238,0.000222721,0.000129981
"4969",0.000268697,0.000276757,0.000217653,0.000128701
"4970",0.00024433,0.00025959,0.000224373,0.000149045
"4971",0.000243507,0.000257616,0.000223751,0.000143776
"4972",0.000263139,0.000277209,0.000242239,0.000154381
"4973",0.00023991,0.000243925,0.000211042,0.000133186
"4974",0.000249127,0.000260473,0.000229173,0.000149379
"4975",0.000242419,0.000245427,0.000212479,0.000138381
"4976",0.000253222,0.000263128,0.000228424,0.000148043
"4977",0.00027229,0.000283917,0.000243289,0.000149391
"4978",0.000242336,0.000251839,0.000218278,0.000136052
"4979",0.000256556,0.000271268,0.000228809,0.000143574
"4980",0.000262171,0.000278364,0.000240327,0.000159577
"4981",0.000248632,0.000259268,0.000221429,0.000140762
"4982",0.000259883,0.000268471,0.000224893,0.000138225
"4983",0.000238757,0.000249485,0.000216173,0.000141339
"4984",0.000242248,0.000250281,0.000213106,0.000131925
"4985",0.000243948,0.000254191,0.000214801,0.000131848
"4986",0.00025745,0.000273954,0.000234515,0.000145835
"4987",0.000284279,0.000298931,0.0002394,0.000141598
"4988",0.000249278,0.000265416,0.0002312,0.000146149
"4989",0.000252735,0.000265614,0.000221579,0.000129948
"4990",0.000268403,0.000284601,0.000236976,0.000143272
"4991",0.00022987,0.00024376,0.000210374,0.000131884
"4992",0.000237759,0.000257903,0.000229766,0.000151344
"4993",0.000247475,0.000271557,0.000240107,0.000152778
"4994",0.000236961,0.000250381,0.000201432,0.00011929
"4995",0.000237464,0.000249744,0.000200506,0.00011818
"4996",0.000260306,0.000268901,0.00022289,0.000138641
"4997",0.000263155,0.000281078,0.000233469,0.000146483
"4998",0.00024761,0.000263405,0.000217954,0.000132405
"4999",0.000263556,0.000276286,0.000223039,0.000135152
"5000",0.000272176,0.000287556,0.000235323,0.000142503
"5001",0.000242731,0.000256205,0.000217094,0.00013427
"5002",0.000243665,0.000257235,0.000215703,0.000135775
"5003",0.000234535,0.000250737,0.000219315,0.000140831
"5004",0.000260262,0.000276925,0.000231706,0.000142609
"5005",0.000236195,0.00024659,0.000205391,0.000126778
"5006",0.000248106,0.000261511,0.000220678,0.000137976
"5007",0.000262738,0.000277339,0.00023403,0.00014593
"5008",0.000261176,0.000270122,0.000221272,0.000140221
"5009",0.000254159,0.000274939,0.00023671,0.000152762
"5010",0.000242297,0.000261343,0.000225583,0.000144775
"5011",0.000256093,0.000274596,0.000235692,0.000151296
"5012",0.000245408,0.000259932,0.000217224,0.0001381
"5013",0.000260497,0.000277642,0.000234647,0.000149601
"5014",0.000248456,0.000266192,0.000223408,0.000135492
"5015",0.000249098,0.000267388,0.00022484,0.000136404
"5016",0.00024414,0.000255718,0.000208817,0.000128501
"5017",0.000248759,0.000262292,0.000214073,0.000127963
"5018",0.000266896,0.000268669,0.000211351,0.000131264
"5019",0.00024587,0.000255637,0.000209207,0.000133021
"5020",0.000263291,0.000268451,0.000210259,0.000127956
"5021",0.00026703,0.000280228,0.000218892,0.000123017
"5022",0.000256041,0.000272855,0.000222935,0.000133032
"5023",0.00026204,0.000281492,0.000228105,0.000131719
"5024",0.000253648,0.000270257,0.000221106,0.000128525
"5025",0.000256962,0.000257043,0.00020827,0.000130333
"5026",0.000250442,0.000259394,0.000216945,0.000140623
"5027",0.000255405,0.000255134,0.000204937,0.000129505
"5028",0.00027602,0.00027149,0.000216952,0.000136195
"5029",0.000272301,0.000292497,0.000243969,0.000140637
"5030",0.000259088,0.000278299,0.000240509,0.000142186
"5031",0.000240302,0.000251754,0.000220717,0.000136805
"5032",0.000247042,0.000263923,0.00023216,0.000142828
"5033",0.000256467,0.000276897,0.000235349,0.000139343
"5034",0.000250389,0.000273203,0.000233202,0.000140497
"5035",0.000245151,0.000269099,0.000230733,0.000141928
"5036",0.000240621,0.000254547,0.000215191,0.000129155
"5037",0.000251257,0.000268795,0.000229072,0.000143158
"5038",0.000267244,0.000278711,0.000236034,0.000142332
"5039",0.000266423,0.000276419,0.000234951,0.000137958
"5040",0.000256724,0.000265415,0.000222658,0.000130005
"5041",0.000247543,0.000253966,0.000216858,0.00013243
"5042",0.000274071,0.000276208,0.000238087,0.000154314
"5043",0.000274742,0.000276563,0.000237768,0.00015314
"5044",0.000263288,0.000269363,0.000229969,0.000145319
"5045",0.000259587,0.000265126,0.000227,0.000144214
"5046",0.000252263,0.000256068,0.000210795,0.000126235
"5047",0.000280302,0.000286754,0.000231087,0.000138908
"5048",0.000275293,0.000280551,0.000225959,0.000133458
"5049",0.000260151,0.000267787,0.00023382,0.000155293
"5050",0.000246983,0.000252956,0.000218657,0.000140304
"5051",0.000268679,0.000277282,0.000235191,0.000147022
"5052",0.000261167,0.000266915,0.000230215,0.000148815
"5053",0.000242153,0.000246182,0.000209426,0.00013133
"5054",0.000266304,0.000272791,0.000233415,0.000147969
"5055",0.000276145,0.000284875,0.000240122,0.00014631
"5056",0.000256917,0.000263736,0.000220812,0.000137381
"5057",0.000258886,0.000271335,0.000230274,0.000148328
"5058",0.000265874,0.000276093,0.000229467,0.000146219
"5059",0.000253156,0.000264864,0.000221715,0.000141752
"5060",0.000241321,0.000253174,0.000215315,0.000139363
"5061",0.000242938,0.00025213,0.000210845,0.000132136
"5062",0.000276973,0.000288638,0.000239082,0.000147172
"5063",0.000256723,0.000263435,0.000215531,0.000125621
"5064",0.000250982,0.000257915,0.000215243,0.000135648
"5065",0.000274176,0.000278908,0.000224294,0.000135349
"5066",0.000264507,0.000267564,0.000218857,0.00014277
"5067",0.000277058,0.000277975,0.000221971,0.000133178
"5068",0.000268155,0.000266336,0.000212188,0.000126324
"5069",0.000289646,0.000289611,0.000233111,0.000131179
"5070",0.000289879,0.000293746,0.000233174,0.000131576
"5071",0.000277156,0.000277371,0.000215156,0.00012362
"5072",0.000286142,0.00029095,0.000234009,0.000137359
"5073",0.000268801,0.000275306,0.000228737,0.000130691
"5074",0.000272398,0.00028749,0.000243142,0.000149026
"5075",0.000267288,0.000280422,0.00023263,0.000135391
"5076",0.000257516,0.000265409,0.000213417,0.000129646
"5077",0.000272021,0.000279413,0.000224778,0.000133625
"5078",0.000290899,0.000298569,0.000240903,0.000148414
"5079",0.000280573,0.00029359,0.000243483,0.000151688
"5080",0.000245443,0.00025324,0.000217084,0.00013794
"5081",0.000268794,0.000276337,0.000240163,0.000155162
"5082",0.000275567,0.000281035,0.000230301,0.000141624
"5083",0.000278661,0.000281519,0.000230487,0.000143054
"5084",0.000278321,0.000280597,0.000229341,0.000138222
"5085",0.000263017,0.00026667,0.00022693,0.000142869
"5086",0.000250233,0.000255246,0.000222165,0.000142713
"5087",0.000268141,0.000270103,0.000236178,0.000154507
"5088",0.000255639,0.000255011,0.00022031,0.000140689
"5089",0.00025878,0.000251708,0.000215741,0.000141004
"5090",0.000247434,0.000242265,0.000209431,0.000137109
"5091",0.000282968,0.000283065,0.000248442,0.000163623
"5092",0.000281811,0.00028391,0.000248409,0.000157701
"5093",0.00025502,0.000254247,0.000221054,0.000142026
"5094",0.000254866,0.000255562,0.000217761,0.000132176
"5095",0.000251555,0.00026107,0.000225398,0.000143218
"5096",0.00026254,0.000267103,0.000222493,0.000134934
"5097",0.000254688,0.000260124,0.000219073,0.000142578
"5098",0.000257856,0.00026577,0.000226864,0.000148204
"5099",0.000286137,0.000288796,0.000230571,0.000138441
"5100",0.000233226,0.000239536,0.000206177,0.000133624
"5101",0.000277045,0.000284943,0.000237685,0.000149528
"5102",0.00026941,0.000277292,0.000231854,0.000144739
"5103",0.00026215,0.000270217,0.000230877,0.000144776
"5104",0.000268143,0.00027369,0.000229998,0.000138922
"5105",0.000272802,0.000281432,0.000236998,0.000144451
"5106",0.000241967,0.000250704,0.000209881,0.000126582
"5107",0.000244088,0.000247911,0.000204547,0.000122777
"5108",0.000255398,0.000264749,0.000233624,0.000157221
"5109",0.000244307,0.00025529,0.000229855,0.000158883
"5110",0.000246415,0.000258568,0.000227291,0.000149623
"5111",0.00026306,0.000271967,0.000222606,0.000137848
"5112",0.0002418,0.000257257,0.000222472,0.000139661
"5113",0.000260855,0.000273903,0.000226363,0.000141504
"5114",0.000256029,0.000270777,0.000231554,0.000152213
"5115",0.000260895,0.000270058,0.00022442,0.000146517
"5116",0.000252755,0.00025832,0.000210433,0.000132823
"5117",0.000269226,0.000270391,0.000215675,0.000135679
"5118",0.000271334,0.000282546,0.000240125,0.00015668
"5119",0.00026036,0.000269239,0.000232436,0.000149573
"5120",0.000258474,0.000264565,0.000234566,0.000159338
"5121",0.000266373,0.000272483,0.00024343,0.00016716
"5122",0.000244294,0.000253842,0.000228021,0.000154208
"5123",0.000246925,0.00025555,0.000228531,0.00015229
"5124",0.000244145,0.000260088,0.000235397,0.000158426
"5125",0.000274386,0.000288111,0.000238941,0.000143032
"5126",0.000264317,0.000275002,0.000225347,0.000130328
"5127",0.000268,0.000281267,0.000234915,0.000139405
"5128",0.000272414,0.000284699,0.000233955,0.000136859
"5129",0.000243192,0.000250626,0.000206347,0.000123576
"5130",0.000245778,0.000254705,0.000212093,0.000133875
"5131",0.000268919,0.000278524,0.000233018,0.000144754
"5132",0.00025666,0.000264101,0.000216408,0.000131376
"5133",0.000271347,0.000280312,0.000229059,0.000137991
"5134",0.000275554,0.000288049,0.000240011,0.000144929
"5135",0.000260068,0.000268011,0.000218087,0.000130011
"5136",0.000254872,0.000264144,0.000227839,0.000146755
"5137",0.000266039,0.000271063,0.000228695,0.000142514
"5138",0.000269718,0.000279931,0.000237096,0.000145591
"5139",0.000292258,0.000305902,0.000257544,0.000156266
"5140",0.000248152,0.000256955,0.000217389,0.000134468
"5141",0.00025307,0.000265541,0.000229928,0.000147945
"5142",0.000245594,0.000255621,0.000217824,0.00013374
"5143",0.000271689,0.000284754,0.0002467,0.000154091
"5144",0.000268648,0.000273614,0.000234344,0.000142297
"5145",0.000258647,0.000266104,0.000225234,0.000135457
"5146",0.000252828,0.000265866,0.000227384,0.000142696
"5147",0.000242224,0.000255069,0.000224456,0.000147302
"5148",0.000274803,0.000287915,0.000245691,0.000157384
"5149",0.000254117,0.000258822,0.000218086,0.000134146
"5150",0.000268282,0.000269092,0.00021382,0.000127681
"5151",0.000275137,0.000276173,0.000218876,0.000129833
"5152",0.000297329,0.000301432,0.000241463,0.000144941
"5153",0.000272117,0.000273905,0.000221277,0.000132724
"5154",0.000288184,0.000294286,0.00024006,0.000146775
"5155",0.000262244,0.000269721,0.000230417,0.000150622
"5156",0.000257679,0.000262569,0.000219902,0.000135742
"5157",0.000265264,0.000269568,0.000226552,0.000140482
"5158",0.000256478,0.000263908,0.000221742,0.000137891
"5159",0.000271688,0.000280508,0.000235124,0.000144614
"5160",0.000265113,0.000270351,0.000224826,0.000135073
"5161",0.000257452,0.000262098,0.000211943,0.000124857
"5162",0.00026492,0.000271618,0.000227085,0.000136118
"5163",0.000263306,0.000270985,0.000223112,0.000131073
"5164",0.000257538,0.000263664,0.000215528,0.000130418
"5165",0.000272058,0.000278574,0.000228557,0.000143368
"5166",0.000270298,0.000275794,0.00023136,0.000141176
"5167",0.00024569,0.000252646,0.000213368,0.000134079
"5168",0.000264488,0.000278478,0.0002449,0.000164727
"5169",0.0002821,0.000294801,0.000247821,0.000156791
"5170",0.000250639,0.000261578,0.000220656,0.000137441
"5171",0.000245046,0.000255288,0.000219176,0.000138057
"5172",0.000262399,0.000272486,0.000231213,0.000146595
"5173",0.000261805,0.000271934,0.00023158,0.000145951
"5174",0.000269296,0.000276055,0.000233002,0.000138475
"5175",0.000272858,0.000281891,0.000238588,0.000142586
"5176",0.000272653,0.000285073,0.000240283,0.000148829
"5177",0.000256219,0.000264767,0.00021725,0.000132402
"5178",0.000275307,0.000288163,0.000236419,0.000143347
"5179",0.000263681,0.000265549,0.000212967,0.00013508
"5180",0.00024983,0.00025735,0.000205522,0.000121429
"5181",0.000270993,0.000283024,0.000225473,0.000128018
"5182",0.000273289,0.000281205,0.000220599,0.000127298
"5183",0.000258679,0.000266221,0.000216694,0.000137424
"5184",0.000254272,0.000266964,0.000224021,0.000145435
"5185",0.000260973,0.000270581,0.000225333,0.000148322
"5186",0.0002815,0.000274653,0.000218224,0.000141111
"5187",0.000256309,0.000265444,0.000217047,0.000125807
"5188",0.000282682,0.000295525,0.000245129,0.000151048
"5189",0.000258824,0.000265776,0.000218982,0.000130753
"5190",0.000261636,0.000261085,0.00020244,0.000119358
"5191",0.000283797,0.000285872,0.000228062,0.000136329
"5192",0.00027941,0.000287777,0.000233945,0.000137759
"5193",0.000263256,0.000272392,0.000221039,0.000131078
"5194",0.00027802,0.000287612,0.000237036,0.000148793
"5195",0.000255263,0.000265043,0.000222174,0.000138994
"5196",0.000268198,0.000280247,0.000237706,0.000149662
"5197",0.000235094,0.000241865,0.000201893,0.000128946
"5198",0.000268914,0.000279716,0.00023364,0.000146447
"5199",0.000247485,0.000261049,0.000222635,0.0001402
"5200",0.000229398,0.000239428,0.000202819,0.000127577
"5201",0.00026373,0.000276422,0.000235842,0.000152528
"5202",0.000253787,0.000260012,0.000209417,0.00012551
"5203",0.000274239,0.000275203,0.00022619,0.000146076
"5204",0.000294858,0.000280261,0.000215214,0.000131444
"5205",0.000276607,0.00027398,0.00021866,0.0001365
"5206",0.000272561,0.000283193,0.000232643,0.000138626
"5207",0.000250101,0.000257385,0.000212391,0.000131543
"5208",0.000256992,0.000266032,0.00022136,0.000141654
"5209",0.000266476,0.000272381,0.000234578,0.000156536
"5210",0.000286809,0.000287515,0.00023608,0.000152836
"5211",0.000267895,0.00026703,0.000210071,0.00012831
"5212",0.000279577,0.000278292,0.000219095,0.00013521
"5213",0.000241391,0.000255891,0.000223567,0.000152507
"5214",0.000239084,0.000248342,0.000215692,0.000141241
"5215",0.000250617,0.000260968,0.000225484,0.000142438
"5216",0.00024368,0.000253233,0.000219046,0.000135376
